"52f8ff4c-20d9-44e1-a85e-17cef55911b4","LADWA","Kurukshetra"
"9834decf-49e5-4d4a-b063-7747302e6c99","PEHOWA","Kurukshetra"
"d3fc93e2-0088-4ff6-bc77-798ded350411","SHAHBAD","Kurukshetra"
"8c1291d7-b6e7-477b-81a6-270394fb1e50","THANESAR","Kurukshetra"
"8a245c89-2cfd-46a5-bfc3-b6760f537719","BABAIN","Kurukshetra"
"e9bd7320-6bfc-4be7-b894-dc5fe11ce135","MAHENDRAGARH","Mahendragarh"
"7e05389a-f3ab-4529-a0be-3d9ac9478353","ATELI NANGAL","Mahendragarh"
"50e76e0e-742d-496e-bac5-957549930a8a","KANINA","Mahendragarh"
"5226a7fd-f25a-4bc7-b92c-9d040d9985d4","NANGAL CHAUDHRY","Mahendragarh"
"1062822e-f9ba-42b8-8193-3ff316918838","NARNAUL","Mahendragarh"
"c1037d68-56d7-4ba8-9ed2-e70deb44cea7","NIZAMPUR","Mahendragarh"
"eb9ed4a6-4229-4b59-8fba-419f65b43251","SATNALI","Mahendragarh"
"8f8cbbc1-af75-449c-a230-1de2f359d561","SIHMA","Mahendragarh"
"c3f749fb-0b4d-4a96-a2bd-c5d60926e7e1","FEROZEPUR JHIRKA","Mewat"
"b02eb43e-5906-44e3-a7b0-a9d1c23f5aa9","NAGINA","Mewat"
"4d6034f2-3c61-4daf-b9ba-d956f93fcff0","PUNHANA","Mewat"
"7994636b-b99f-4947-898d-1c6a1d37fabd","TAORU","Mewat"
"6a3b4e29-4273-4474-b29b-0457c8421620","NUH","Mewat"
"f1d90004-e059-4d14-914b-20815831f681","Barwala pkl","Panchkula"
"7dad777a-d62c-4092-afc9-f4cea3b01c4c","MORNI","Panchkula"
"3728b452-e884-4bb3-b20b-091741ad7a8d","PINJORE","Panchkula"
"0072b788-07bb-45b7-bd8b-108c074c5fff","RAIPUR RANI","Panchkula"
"860a275b-18f9-43e8-8e20-09a16494a3a5","BAPOLI","Panipat"
"7f96cd62-7cd5-4685-a977-ab8c921c576d","ISRANA","Panipat"
"d2ccb6ad-b310-4f86-8579-025de9dce877","MADLAUDA","Panipat"
"3d7beb3d-d106-4554-ae79-193fcca7274e","SAMALKHA","Panipat"
"79d04ca8-62fa-45db-a0b9-b2ef63111438","PANIPAT","Panipat"
"4d30d756-1142-4d47-84d3-830ba6f9026b","REWARI","Rewari"
"fc7f0ccb-e950-4797-9bbb-909f75e10774","BAWAL","Rewari"
"0ed4283e-0890-45ee-a9e7-74e2b62cd48f","JATUSANA","Rewari"
"dd137cdf-bf4f-4931-8414-9e6883fabc23","KHOL AT REWARI","Rewari"
"0caee9d8-bf12-4985-b59b-a7d4c5d6d867","NAHAR","Rewari"
"ac0ec8e0-692c-43bb-b105-b9c245cc3036","KALANAUR","Rohtak"
"15faa14f-f82d-4c70-b933-154883bf2b68","LAKHAN MAJRA","Rohtak"
"18eaf639-da44-4f8e-adfa-cbfbe751bd05","MEHAM","Rohtak"
"088d141d-17f0-47c7-be19-d952d7ea71ae","ROHTAK","Rohtak"
"3c2a324d-6d50-4aca-8d2c-834b913573f1","SAMPLA","Rohtak"
"e0bb5e6d-2d23-4d77-8146-f39a0d33cf4f","BARAGUDHA","Sirsa"
"5f53aa2f-b4a0-43e8-a078-47e4b56f3264","DABWALI","Sirsa"
"41e69513-ccc5-4431-9c80-10cedc619df0","ELLENABAD","Sirsa"
"e07728f9-ba69-4b14-8403-5805767c0745","NATHUSARI CHOPTA","Sirsa"
"4e0859ae-71f5-44df-98e2-f7d784a200e7","ODHAN","Sirsa"
"52f4c7f7-bdd1-4ada-bb68-15e634764f54","RANIA","Sirsa"
"b10cc8e0-0710-4b6e-9c2b-b8fc4a0dbd39","SIRSA","Sirsa"
"dad1d44d-eabe-4fdd-8d44-6e699429a8a2","SONIPAT","Sonipat"
"467eee50-2943-449c-a162-75b9111c2a52","GANNAUR","Sonipat"
"4cddacad-e294-40a5-b5ed-99d402018d2a","GOHANA","Sonipat"
"49443136-24b9-4233-9b1d-1a31689bf5c0","KATHURA","Sonipat"
"e24f9b7a-7e00-40fe-88e3-737cf8c3de53","KHARKHODA","Sonipat"
"c24aa8a6-30a2-442a-a43e-8d99718fd35d","MUNDLANA","Sonipat"
"68f5729e-6496-4ffa-a9c6-4af3996668ac","RAI","Sonipat"
"5516cb08-4920-4348-945e-a97d7236ff73","BILASPUR","Yamunanagar"
"6a21125e-38ca-454d-b9b1-f5f60e1908c0","CHHACHHRAULI","Yamunanagar"
"398a0c59-4e64-4d95-8466-0a8e48d182d8","JAGADHRI","Yamunanagar"
"954fc57b-8059-4f6e-91ba-c0516d053745","MUSTAFABAD","Yamunanagar"
"4be89d11-64c0-41de-9376-03188ad14abc","RADAUR","Yamunanagar"
"b8ae5b1e-15b1-4a56-9728-4079a950572d","SADHAURA","Yamunanagar"
