"9e16fac1-a533-4928-b247-0f8b7d98a0ea",12,11,10,1,1,1,1,1,"Other","Other",0,0,0,0,,,"water","afg"
"9dbdeca3-f31b-4bbd-b1ee-f4e51c99a430",0,0,0,0.1,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"no waste"
"b83f8478-5ef1-4121-b85a-cf23a210dc82",0,0,0.5,0,0,0,0.2,0,"Tubewell","Sewer",0,0,0,0,,,,
"5f882ed6-5174-48a1-9652-23a764f83a96",0.1,0,0,0.1,0,0,0,0,"Muncipal Water Supply","Other",0,0,0,0,,,,
"6cef84e8-6e3a-4863-908f-8055d8b1c349",0,0,0.5,0,0,0,0.2,0,"Tubewell","Sewer",0,0,0,0,,,,
"2ee32516-bf84-4e48-8d33-11926813b225",1,1,100,1,1,1,100,1,"Other","Sewer",0,0,0,0,,,,
"91fcca6a-f293-43a9-85aa-98bf09b179d0",45,66,65,646,464,56,566,64,"Tubewell","Sewer",0,0,0,0,,,,
"8d50fe24-46c2-4dc9-bc5f-14d18f7ba89e",0,50,5,0,0,0,2.5,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"01992f95-ab03-4501-9d13-1e7a2f9ef764",40,0,0,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"0412b0d6-5177-4b48-abf4-340f9eb1527c",0.1,0.2,0.2,0.1,0.05,0.1,0.1,0.05,"Tubewell","Sewer",0,0,0,0,,,,
"244c6cdc-0bf8-4381-ab60-b6bbfd027f76",0,0,0,225,0,0,0,0,"Muncipal Water Supply","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"b19a6156-48cd-4c09-986b-ccfcd8331090",0,195,12,683,8.5,20,10,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"0459d602-24aa-4383-99f2-ba8713b91c0e",50,30,20,0,20,0,20,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"32626507-6ba9-4030-945a-dc0ab2bfd45d",0,0,0,0,0,0,0,0,"Muncipal Water Supply","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"8961a66f-82d2-4226-b862-0e6c26e7e6aa",0,0,0,0,0,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"62c366b0-a61d-4183-92a1-1e9e86f4cbab",0,0,60,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"52c608aa-3ed5-4476-a4ae-9ef898078c97",10,20,10,1,1,1,1,1,"Tubewell","Sewer",0,0,0,0,,,,
"777bf05a-8c5b-4d0c-90f1-d34b26bdd71e",50,30,20,0,20,0,20,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"a4361d22-0b39-4aed-b675-a0a7a0544a30",5000,1500,1000,0,2000,1000,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"ed1887e5-fcae-4831-9820-8d9d8575893d",0,1,0,1,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"d24441e2-05b7-4451-a74e-b06dbf2830f4",0.1,0.2,0.2,0.1,0.05,0.1,0.1,0.05,"Tubewell","Sewer",0,0,0,0,,,,
"920dec95-7ec1-41ab-9e19-a2e2f36a064d",0.2,0.5,1.5,0,0,0.5,1.5,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"d17d55eb-4b00-400f-bc2d-821bb61abd63",0,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,,
"7f7944e6-57cd-4240-9221-51df063dcfbb",0,0,1,0,0,0,0.75,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"1ae511a7-2216-4c6a-9ea9-a5e3a4d705b6",0,0,0,0,0,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"3117be89-a4a2-4f0a-85f6-edb700bb8362",0.1,0.1,0.6,0.2,0.3,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"6003f175-b812-4941-a089-635a4d5ff8c2",90,14,26,0,104,14,6,84,"Other","Onto Land for Irrigation/plantation",0,0,0,0,,,"HSIIDC",
"033450fe-3454-4801-bae2-58aea5b64e6b",0,0,2.5,0,0,0,0.1,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"aa35addd-3d5e-4fcf-93cd-06e9e345c4d2",6,2,1,0,5,1,0.5,0,"Other","Sewer",0,0,0,0,,,"HSIIDC",
"458a5675-82a7-435c-81d1-de95a280f28c",0,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,,
"f3bfca02-0d66-4827-8834-715b1cf238a3",0,0,0,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"a77cfb6f-f716-4cea-b1ad-c5f8f3445bad",12,15,5,3,10,5,5,5,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"3df942e7-a1d8-40c5-996f-2302abc4a1ef",0,0,1,0,0,0,0.3,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"6a23a995-1995-49e6-8ea6-241ade364562",0,0,1,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"6eb0be0b-284c-48cf-a96c-ae6a7bf809c3",2,0,1,0,0,0,1,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"f0e80667-0d2b-408d-b4f0-7e4be1464b34",0,15,5,1,0,15,2,0.5,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"d0d1c4be-e098-4c2d-950f-0df1e24962c4",0,3,1,0,0,3,1,0,"Tubewell","Other",0,0,0,0,,,,"NO DISCHARGES"
"d7bd08d1-3d14-4ab4-8340-b90f20449a50",10,0,7,0,1,0,0,0,"Other","Sewer",0,0,0,0,,,"HSIIDC",
"e4370b6b-07e8-4d2b-a024-5e6fe798151a",0,0,0,0,0,0,0,0,"Muncipal Water Supply","Other",0,0,0,0,,,,"Medical solids waste shall be incinerated in a remote incinerator"
"f61fc5d7-da85-4688-8457-279f67ec75c7",10000,4000,3000,3000,2000,1000,500,500,"Tubewell","Other",0,0,0,0,,,,"Others"
"79632f07-bad4-4737-94aa-22251d4faab9",0,500,0,0,0,100,0,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"1ebffc39-1e6c-4489-b4bd-7812489f1dd0",6000,0,0,0,3000,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"9ee8af96-6f36-4407-8a33-5f3992bd844f",0,0,445,0,0,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"373c949a-1449-4760-8a64-a0d5dedda49d",30,1,3,0,30,1,3,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"62c5e6b7-8b9f-4e4f-865c-670e296221b5",0,5,1,0,0,0,0.5,0,"Tubewell","Other",0,0,0,0,,,,"IRRIGATION"
"557f36d4-ad50-4667-81f3-f5ef770e88f2",1000,500,300,200,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"c79cfa4d-2f05-456f-a839-c86116df6abc",0,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,"SUPPLY",
"9667c03f-61bb-40b6-a265-ffeae1c04655",0,0,610,0,0,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"9dfc28f2-ac4b-43fb-bf18-28171200c291",100,50,50,25,10,5,5,2,"Other","Sewer",0,0,0,0,,,"TUBEWELL",
"68d81dba-b2e2-4d31-937f-af5d59d18ad8",100,50,50,25,10,5,5,2,"Tubewell","Sewer",0,0,0,0,,,,
"0fef0b03-f601-4d7f-869f-55cf563cac93",10,1,5,1,4,1,3,0,"Other","Sewer",0,0,0,0,,,"HSIIDC",
"b3d017b6-550b-4c72-90b5-eea08bb4e68c",70,0,0,0,0,0,0,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,"Ground Water",
"3a026a95-d79d-4718-a952-446f903b5538",10,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,"HSIIDC","Other"
"0c7dec86-33df-4f9b-96e7-3fb637084faf",70,0,0,0,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"N.A"
"4b4737cb-9875-4354-a000-741ab12db962",7,0,0.8,0,0,0,0.05,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"c8656d53-751f-46f5-9a98-e8ca716548cd",51,1368,151,0,10,72,136,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"6c973498-ffca-4d60-9e7e-1fce835efea4",10,0,0,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"dcd81815-be06-4381-937c-031ade220575",10,0,0,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"b918b752-2a6d-40a0-84f0-dfc7c6104851",1,0,1,0,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"SEPTIC TANK"
"fc33388b-4462-48fa-b71b-5e69a19e4642",0,25,2,0,0,25,1,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"d5fe1a79-511d-4870-b220-843f34127f5d",1,0,0,0,0.5,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"5cb834bc-7d1e-403c-9b6b-1b68f69c7ca2",10,5,2,3,10,5,2,3,"Tubewell","Sewer",0,0,0,0,,,,
"77244da8-75f6-40f2-a57f-7440e5123d7a",0,300,0,0,0,100,0,0,"Muncipal Water Supply","Other",0,0,0,0,,,,
"ec07141b-de1a-4561-8ea8-ba1bed4cef48",16,0,10,0,0,0,10,0,"Tubewell","Other",0,0,0,0,,,,"SLUDGE"
"6bced942-8e82-4124-902e-bdbfd0f0740f",10000,10000,0,0,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"Recycle"
"38134ec9-3098-4c48-8cf4-9877297bd507",500,0,0,200,100,0,0,100,"Canal Water","Other",0,0,0,0,,,,100
"e679b875-754b-49cf-a0ab-1826ae95db79",0,3,0,7,0,0,0,2,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"c7f12334-6bfa-4402-9a30-71f4764d72a0",400,0,0,200,200,0,0,100,"Other","Other",0,0,0,0,,,500,
"56fd0313-c052-4e28-b6af-00d055492318",2,2,7,0.5,0.5,0,5,0.5,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"9a87b153-183f-4f36-b23e-97a8cd5643f7",400,0,0,200,200,0,0,100,"Canal Water","Other",0,0,0,0,,,,100
"c0059bf5-1c06-4a98-8cca-665e3a903881",400,0,0,200,200,0,0,100,"Canal Water","Other",0,0,0,0,,,,100
"6c911afa-2aa1-43a8-9a46-0f7bd30edd5e",800,0,200,0,0,0,0,0,"Other","Sewer",0,0,0,0,,,"HSIIDC SUPPLY",
"dbd3029e-5208-427c-aaf4-3015a86af408",1,1,1,1,1,1,1,1,"Tubewell","Sewer",0,0,0,0,,,,
"1e224682-9df5-4194-be1e-f09e27e81e80",2000,0,200,1000,200,0,150,950,"Canal Water","Other",0,0,0,0,,,,"Tank"
"8b30dc6f-1e41-4089-8c92-31c0552295b5",30000,0,30000,0,12000,0,12000,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"f634ccd2-7c16-4734-b12d-89bf2e756cb9",0,0,2,0,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"septic tank"
"1ee6ed28-3d98-45d1-b46f-9f8c62bc80c8",0,5000,0.5,1,0,3000,0.35,0.9,"Tubewell","Other",0,0,0,0,,,,"recirculation"
"5f80764f-ff38-402a-bf97-1acb567bd723",0,0,0,0,0,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"699da153-07d2-4d33-83ae-c5291b48c1a2",1000,200,700,100,1000,1,1,1,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"2f0d8a54-cdc3-486f-8605-920c415b813c",0,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,"NA1","NA1"
"b4f2ef63-e257-4600-af4b-ba43b866691e",60000,50000,3000,2000,100000,2000,1000,1000,"Muncipal Water Supply","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"e73c5f98-89ad-4e53-a53c-c5f78a9e9caf",5,2,2,1,5,2,2,1,"Tubewell","Sewer",0,0,0,0,,,,
"c9127ae9-b42c-4f08-823f-63055369f60a",0,0,2,0,0,0,1,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"23f59a9a-cf09-4000-aef3-749dc87e28c7",0,0.5,0.5,0,0,0,0.5,0,"Muncipal Water Supply","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"b4b13b25-e07c-4c53-895b-066147cc22da",0,0,0,0,0,0,0,0,"Other","Sewer",0,0,0,0,,,"HSIIDC",
"c57b779a-2964-4985-a580-60035ac46e6d",0,0,100,0,0,0,0,0,"Other","Other",0,0,0,0,,,"HAND PUMP","SAFETY TANK"
"0c45e3ba-74e4-4f6d-9132-00c10ed1b9e8",1,0,0,0,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"NOT APPLICABLE"
"27781ccc-4d46-4ea2-b50a-2e518579a65d",100,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,"HSIIDC","other"
"36e05f81-906c-4e13-922d-96170ce2401c",10,0,40,2,10,0,40,2,"Tubewell","Sewer",0,0,0,0,,,,
"3a57429f-5d98-4ab3-b4db-868cdabc8240",50,0,0,0,0,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"aceaf66b-2d57-44a5-a6fa-9586ed6147e6",45,5,21,4,0,0,10,0,"Other","Onto Land for Irrigation/plantation",0,0,0,0,,,"Submersible Pump",
"a623f151-f3fd-4df0-bb06-d49b09c0053c",0,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,"NOT APPLICABLE","NOT APPLICABLE"
"3ea5d4ea-ecc9-4556-b633-b52d43968121",2,0,2,0,1,0,1,0,"Tubewell","Other",0,0,0,0,,,,
"d46afcd8-fcbe-42df-9b25-32f1b7d124db",0,0.04,0.5,0,0,0,0,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"4ef4e1b2-8735-4c7b-907f-abfd2aa79346",50,0,0,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"523c07f9-a654-45e8-b523-d6b2edc1f6e2",1000,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,"HSIIDC","other"
"8ce7ae09-2a4c-4b79-9d4e-ba0a30904379",500,0,0,0,100,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"c316b15d-fa63-42c8-a8d6-b1e6d7b5c8b2",100,80,10,10,100,80,10,10,"Other","Sewer",0,0,0,0,,,"PWD B AND R","OTHER"
"a08cde36-78a3-43e8-8a86-de6f409a5c00",200,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,"HSIIDC","other"
"90fd67a5-94b6-4083-85a2-3e1e98e6b6bb",1,0,1,0,0.25,0,0.25,0,"Tubewell","Sewer",0,0,0,0,,,,
"7f3ee6af-3862-46c8-b99c-f747644d5329",0,0,1,0,0,0,0.5,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"97215895-58ce-4d31-8af4-8559bdf2197e",0,0,0,100,0,0,0,100,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"843133a6-8d4b-4edc-b26a-24b46a60b4fa",20000,100,2000,100,20000,100,2000,100,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"97809672-4335-4248-a36b-10367e6153d2",0,0,0,1,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"Not applicable"
"56e4887b-8e6f-4e14-a6df-df99976ce3a9",100,0,0,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"d6c49391-7f58-4ffb-b3bd-d77aefa54294",65,10,40,40,65,10,40,40,"Tubewell","Other",0,0,0,0,,,,
"ada9235e-4e5a-48e9-95fa-a98be34e30bc",0,0,2,0,0,0,0,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"7742b89a-a7f1-4ecc-99c7-eb6273bc7a86",0,0,1,0,0,0,0.5,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"6d60217a-dfcd-4ead-9ccc-1d549edeacab",0,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,,"Not applicable"
"3ea116dd-0fbb-474f-a606-7bc0842108b5",0,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,,"Not Applicable"
"9b98f398-952b-41f7-88a0-058287d5d790",2,0,2,0,0,0,2,0,"Tubewell","Sewer",0,0,0,0,,,,
"6a13fb0a-b6b2-4ac5-bbb4-c3afa4339dec",6,0,0,0,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"Not Applicable"
"7c0a794f-7646-411d-b8e7-5e8b0d2653e6",4.5,0,0.5,0,2,0,0.3,0,"Other","Sewer",0,0,0,0,,,"HSIIDC",
"4987b8a3-664f-407f-96d4-1d0f9accef96",0,2,3,0,0,0,0.6,0,"Other","Other",0,0,0,0,,,"Through Tankers and pipeline","Septic Tank"
"315e809c-f2ae-406a-8d5d-bfa359c659b3",30,20,0,0,10,10,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"ad59828a-47bf-4906-8260-3e69f48976e4",0,2,3,0,0,3,2,0,"Other","Sewer",0,0,0,0,,,"Septic Tank",
"5dcaf763-5f7f-4d9d-ba37-3d05761e1caa",0,0,30500,0,0,0,30500,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"4a04f34b-e84a-460d-9a6f-cd2e2cbca8fb",40,0,5,21,6,0,3,4,"Tubewell","Other",0,0,0,0,,,,"Recirculation"
"19a64197-0690-4872-b1cd-2d557e5c90de",5000,4000,0,1000,100,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"9efc940c-a5a1-4552-b463-8bad4b1efa3d",50,20,0,0,20,5,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"6514267e-3427-4eba-bea8-f09106d35023",50,0,0,0,5,0,0,0,"Muncipal Water Supply","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"5066dad0-9ef9-46b0-ad08-2e4bb374effa",10,1,1,1,2,0,0,0,"Other","Sewer",0,0,0,0,,,"Through HSIIDC",
"f55f81d8-f81f-440e-82f9-22bd7ca674f2",500,0,100,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"576a2bb8-07c7-46b2-8628-f840b7e65c54",3,5,0.5,0.1,0,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"03acd9d5-0d5c-4c4b-a58a-ea9eee8e81c4",0,0,1,0,0,0,0.3,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"c837866e-4fdf-41d5-8b70-b9f4d9f23c8e",2,0,0,2,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"other"
"ecf9e77f-79ab-4b08-9eb4-b8daa4e32b92",100,1,1,1,100,1,1,1,"Tubewell","Sewer",0,0,0,0,,,,
"df6d4215-3769-40fd-b65a-33e0897fcc80",0,0,0,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"7cfba720-2ca6-447f-96bf-c576501ffa0a",0,0,2.5,0,0,0,1,0,"Tubewell","Sewer",0,0,0,0,,,,
"c9fb21ac-590b-49cb-8c4f-12e2e9a9f1f1",3000,1500,300,1200,2000,750,50,400,"Canal Water","Sewer",0,0,0,0,,,,
"6a3bf991-350e-4fcb-a969-4f343654d241",0,0,2,0,0,0,0,0,"Other","Onto Land for Irrigation/plantation",0,0,0,0,,,"Tanker",
"59c0eef8-e5d7-4ace-83d2-4b8772968560",1,1,1,1,1,1,1,1,"Other","Sewer",0,0,0,0,,,"REQUEST FOR WATER SUPPLY",
"c05d788a-6069-46e5-8217-64c94618540d",0,0.2,0.1,0,0,0,0.07,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"a289ac4f-c0a6-4ecf-aa1d-5825ee069af8",1875,100,15,50,1875,20,15,10,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"ec73664f-18a5-40d4-a6fa-d5c84ad8b47d",10,0,0,0,0,0,0,0,"Muncipal Water Supply","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"f067f4bf-4dd2-4973-97e9-c4fad482d9fd",298.5,0,1.5,0,90,0,0,0,"Other","Onto Land for Irrigation/plantation",0,0,0,0,,,"Borewell",
"6c525626-7566-4650-a2a1-d0f512aaff6a",15,5,5,5,0,0,0,0,"Other","Sewer",0,0,0,0,,,"HSIIDC",
"5146df49-f63e-4766-adcf-6220f73f43fe",0,1000,300,0,0,0,100,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"e30517da-3881-4b3e-8f0f-42a51d23c82f",15,5,5,5,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"c54b4dd4-913d-4c7a-a9d2-f0c2e45eb81f",2,0.5,0.1,1,0.2,0.002,0.02,0.4,"Tubewell","Sewer",0,0,0,0,,,,
"425d4d72-5d5d-428f-ac2d-d2b979c236f7",2,0.5,0.1,0.01,0.2,0.002,0.02,0.04,"Tubewell","Sewer",0,0,0,0,,,,
"8c11832a-f6f8-4e98-b2ea-3693a9dd1884",0,0,0.02,0,0,0,0,0,"Tubewell","Sewer",0,0,0,0,,,,
"890feef1-6ab2-46eb-b8b5-dd6f52ef64ec",15,5,5,5,15,5,5,5,"Muncipal Water Supply","Other",0,0,0,0,,,,"ETP/GARDEN"
"10a5b1ce-0a73-44f8-a464-62174207c404",2,0,2,0,0,0,0,0,"Other","Other",0,0,0,0,,,"Tanker","Septic Tank"
"8d53423c-f4c6-4d44-9f66-3e73cd8b526f",2,0,2,0,0,0,0,0,"Other","Other",0,0,0,0,,,"Tanker","Septic Tank"
"28fd47f9-c0e8-40b0-b666-f22f01e7617c",0,0,1,0,0,0,0,0,"Other","Other",0,0,0,0,,,,
"8f4fb0cc-8e92-462b-a5fa-ee30571bfb38",0.2,0.5,0.1,0,0.2,0.002,0.02,0,"Tubewell","Sewer",0,0,0,0,,,,
"224edc8e-0613-42ac-9cee-9861e1b61397",50,10,10,30,50,10,10,30,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"d9ad3971-af61-4ca7-bdde-7b6d55945755",0,0,0,1,0,0,0,0,"Other","Other",0,0,0,0,,,"Summer Ciwell �","other"
"0690455d-27c2-4464-a455-40d992f0219c",1,1,1,1,1,1,1,11,"Tubewell","Sewer",0,0,0,0,,,,
"688190be-306d-4720-b63b-50d00b0d8f6e",10,3,2,5,11,0.5,2,4.5,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"b21838be-29af-4460-bd8e-dcf6eae0815a",10,10,10,10,10,10,10,10,"Tubewell","Sewer",0,0,0,0,,,,
"6b7ae487-1f69-4ad4-89c1-59967f98b183",2,2,2,1,1,1,1,1,"Tubewell","Sewer",0,0,0,0,,,,
"4e7b3129-a8d6-4f99-aeb6-c20732a4a287",0,4,0.5,0,0,0,0.2,0,"Tubewell","Other",0,0,0,0,,,,"SEPTIC TANK"
"f452dbaf-6faf-411f-a450-dbf3639977ee",0,0,0.6,0.6,0,0,0.6,0.6,"Tubewell","Sewer",0,0,0,0,,,,
"787aaff0-ec95-43b3-9ff1-69a73619fb24",0,0.5,0.5,0,0,0,0.5,0,"Canal Water","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"0747043f-6405-479e-a655-9d117c9fd419",1,1,1,0,0.2,0.2,0.2,0,"Canal Water","Sewer",0,0,0,0,,,,
"511c0f40-aea6-47e4-a67f-d93e1b270c97",25,5,10,0,15,2,8,0,"Tubewell","Sewer",0,0,0,0,,,,
"d0f5e84a-e36d-44eb-a14b-370ed9241dfe",0,0,0,0,0,0,0,0,"Muncipal Water Supply","Sewer",0,0,0,0,,,,
"c146f459-a323-40c5-984f-7481a35bca3a",100,10,50,0,10,2,10,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"853244d9-1fc2-4241-8363-32c90247bb1d",0.5,0.4,0.3,0.3,0.3,0.1,0.2,0.11,"Canal Water","Sewer",0,0,0,0,,,,
"f669cdd5-9a65-4c13-81d5-07db581bdc9f",1,0,0,0,0,0,0,0,"Other","Other",0,0,0,0,,,"Tubewell","Tank"
"44778348-099f-4262-807d-11bbdcf20418",12,0,2,1,0.5,0,0.2,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"661f1179-4361-464c-ba56-02cafd484fb8",12,12,12,12,12,12,121,12,"Tubewell","Sewer",0,0,0,0,,,,
"ea2763a9-5819-4e1b-bb89-812a99e10d64",2,1,1,0,0.05,0,0.02,0,"Tubewell","Other",0,0,0,0,,,,"Irrigation"
"c4408e9a-eaf7-4c94-afba-33a68eab1428",6,0,1,0,0,0,0,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"a60c53e7-d3ec-4d09-9ed6-00d6059b04f7",1,1,1,0,0.02,0,0.02,0,"Tubewell","Sewer",0,0,0,0,,,,
"a272387e-3fbc-405a-b073-8ff78528f551",0,10,25,5,0,5,18,0,"Other","Onto Land for Irrigation/plantation",0,0,0,0,,,"HSIIDC",
"26429a7c-709e-422a-b3f2-e0406335ee42",0.1,0.1,0.1,0,0,0,0,0,"Muncipal Water Supply","Other",0,0,0,0,,,,"dustbin"
"d9d67f94-3a45-43e6-94a8-8e6477f2eebd",15,0.1,0.2,0,0.1,0,0.1,0,"Tubewell","Onto Land for Irrigation/plantation",0,0,0,0,,,,
"017d266e-2f22-4350-a1b5-4d2b293d431e",850,0,9,41,0,0,9,600,"Other","Other",0,0,0,0,,,"HSIIDC CONNECTIONS","HSIIDC SEWER AND GARDENING"
"34c21aee-f5e8-4850-8a13-4183552fd219",5,0,1,4,0,0,0,0,"Tubewell","Other",0,0,0,0,,,,"Septic Tank"
"f0a8b4df-8858-474c-9dbb-d39283261e28",50,20,30,10,40,2,24,0,"Other","Onto Land for Irrigation/plantation",0,0,0,0,,,,
