"1089f505-ad5a-401d-9e8c-d0454bc8c5ec",0,0,0.05,0,0.05,0,,,,"Not Applicable",3
"15ea859c-2ba9-4191-81a9-61fc289061a1",0.3,0.1,0.2,0.02,0.6,0,,,,"Not Applicable",10
"5f5044fb-538c-4ef3-ad7b-629a9df94191",0.4,0,0.46,0,0.86,0,,,,"Not Applicable",0
"9a12ea4a-6bd1-4fd8-aa7d-bcd9cda76524",0.09,0.15,0.15,0,0.39,0,,,,"Not Applicable",15
"4bb096ee-6097-4f31-9095-eeb8dfd77eea",1.53,1,0.8,0.05,3.33,0,,,,"Not Applicable",80
"5d26da2a-930a-453b-9e72-300ba5fd0e94",2,4,4,0,10,0,,,,"Not Applicable",40
"d5ae55de-c3f2-461e-942d-e3e43331115a",50,10,250,2,310,0,,,,"Not Applicable",50
"cfb0ae75-107c-4d65-9c02-7a8b757a0a17",0.5,0.2,0.15,0.1,0.85,0,,,,"Not Applicable",4
"3e411947-435b-4657-9237-e6157564c1d8",0.5,0.2,0.15,0.1,0.85,0,,,,"Not Applicable",4
"e73b2f7b-7bce-4a95-8ef6-099c12cb8042",700,600,200,100,1500,0,,,,"Not Applicable",4000
"0f1cad90-9a4d-464c-940f-11eb98d496f7",0.7,0.5,0.13,0.1,1.33,0,,,,"Not Applicable",18
"d6c79fbe-e882-4510-864d-d98f87e9f3c6",0.75,0.3,0.7,0,1.75,0,,,,"Not Applicable",19
"3ebb3aca-8cb8-4090-9610-84a490ad2089",321,540,1132,549,1993,0,,,,"Not Applicable",1052
"30e69fff-2559-4833-920a-322b63c2cc2c",0.07,0.5,0.6,0.15,1.17,0,,,,"Not Applicable",19
"8329ce27-41ff-42ec-a514-a41e0f839384",0,30000000,500000,500000,30500000,0,,,,"Not Applicable",80
"81570119-5728-4e2d-91f3-d3a619df4dc6",3.5,2,4,0.5,9.5,0,,,,"Not Applicable",120
"1d56b183-6fb8-4a81-ab60-8a5aa7e8f389",0.25,0.1,0.1,0,0.45,0,,,,"Not Applicable",4
"aa2e3c02-7103-463f-8116-73cb8a172348",0.2,0.15,0.17,0.05,0.52,0,,,,"Not Applicable",7
"bb06e44e-6493-4fc3-b20c-96b960397e4d",3.5,9.9,9,11,22.4,0,,,,"Not Applicable",700
"d17f6c35-2d3e-4fd2-8d36-c9581a7490a6",0.25,0.55,0.27,0.45,1.07,0,,,,"Not Applicable",20
"09bef8ce-4c0f-4275-83db-4fa97e3b5056",0,0.05,0.2,0,0.25,0,,,,"Not Applicable",13
"284dc6b6-38e1-4e89-b92c-df734e0a33d0",0,0.22,0.2,0.15,0.42,0,,,,"Not Applicable",6
"f79e16b4-8a28-4988-b117-44f7912b4935",0,0,2.5,0.2,2.5,0,,,,"Not Applicable",8
"67400502-05ae-44b6-8b40-d3de06f6327b",0.35,0.14,0.45,0.35,0.94,0,,,,"Not Applicable",6
"fa7ba8bc-bbfa-4a27-9d5c-e21d504eed32",0,0.86,0.39,0,1.25,0,,,,"Not Applicable",9
"46dca313-e28d-403f-ac45-e2a575dd7565",0.11,1.5,2.42,0,4.03,0,,,,"Not Applicable",10
"07c2cbba-6423-4281-b8d7-5014f8405d37",0,0,14,9,14,0,,,,"Not Applicable",12
"5af76df8-dfa3-4d7b-a4ba-df12b4654799",0,0,0,0,0,0,,,,"Not Applicable",0
"15b72816-c9aa-4ffe-bd55-a2668ff7a61d",2.02,0.5,0.2,0.05,2.72,0,,,,"Not Applicable",17
"a93e6138-8e14-484d-bc65-0d930b532572",0.69,0.39,0.15,0,1.23,0,,,,"Not Applicable",18
"660b0118-063a-4432-bcb3-3c95afe86bc6",63.2,82.5,15,15,160.7,0,,,,"Not Applicable",197
"9e8e391b-ddff-40e8-8e5d-a09e5f1d3787",0.3,0.7,2.06,0.05,3.06,0,,,,"Not Applicable",17
"cb2dda8b-5822-44c6-9f92-bb7d7f98749b",0.19,0.23,0.98,0,1.39,0,,,,"Not Applicable",6
"1d19c4f1-ab64-452d-8b4c-00e79c731ebe",7.2,21.43,1,1.75,29.63,0,,,,"Not Applicable",50
"81071c4b-2180-4b13-8d9a-4bd8233fc077",3.5,1,2.5,0.5,7,0,,,,"Not Applicable",45
"69d3c9ce-168d-4724-8938-dc19a815f62f",0,0,0.15,0.02,0.15,0,,,,"Not Applicable",6
"8ed398fb-587b-4edd-b31f-21cfec0f9866",0.2,0.1,0.02,0.05,0.32,0,,,,"Not Applicable",0
"2b81dd85-7e7e-47f6-b6d4-f0f4830e888c",2.15,19.19,27.69,0.97,49.03,0,,,,"Not Applicable",8000
