"C84D1F7E-3017-4E78-935C-6E96C0571650",1,0,0,0,0,95,95,"01-10-2016",1,0,0,0,0,95,95,"01-10-2016","Non-Domestic","30-07-2016","30-07-2016"
"F34AC9B3-B63A-4697-A991-EF53FCCA54F6",1,0,0,0,0,160,150,"01-12-2016",1,0,0,0,0,200,190,"01-12-2016","HT Industrial","31-07-2016","23-02-2017"
"5B6C30C8-21CF-4EA4-9925-B40D84C88011",1,0,0,0,0,70,55,"01-01-2015",1,0,0,0,0,70,55,"01-01-2015","HT Industrial","31-07-2016","31-07-2016"
"E0442687-5E0A-476D-A91D-B61232957847",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"01-08-2016","01-08-2016"
"564E17C8-0596-4ACD-9BE0-96494C9D4005",0,0,0,0,0,0,0,,1,1,5483201000,2000,11,0,0,"01-08-2016","HT Industrial","01-08-2016","01-08-2016"
"29BAA2EF-47CF-4140-8B49-90E2FDFAC48E",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"01-08-2016","01-08-2016"
"2656641F-2051-430A-8BAA-281718E9D429",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"01-08-2016","01-08-2016"
"1E2143B3-D4D8-4CA2-83F2-EA1543B3A2C3",0,1,"KU62-1094-Y",10,11,0,0,,1,0,0,0,0,450,500,"15-09-2016","HT Industrial","01-08-2016","01-08-2016"
"D6B5CF80-BE7B-4F4D-A13F-36F5964B1FC3",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"01-08-2016","01-08-2016"
"C37BEA3B-C96E-42A2-8C49-35B8AA10EC2C",1,0,0,0,0,12,12,"01-07-2016",1,0,0,0,0,12,12,"01-07-2016","LT Industrial ","01-08-2016","01-08-2016"
"5D3B7991-4640-44B0-A1A2-51215D7B626D",0,0,0,0,0,0,0,,1,0,0,0,0,10,10,"01-09-2016","Non-Domestic","01-08-2016","01-08-2016"
"B94DA0F7-A38E-4F0E-A6D7-194644B19122",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"01-08-2016","01-08-2016"
"D71C37FE-BF0A-42BD-BFA0-79032E10250C",1,1,104646,34,34,34,34,"01-08-2016",1,0,0,0,0,34,34,"01-08-2016","Non-Domestic","01-08-2016","01-08-2016"
"0051E52E-6FD0-4D61-ABDE-480A935F6D80",1,0,0,0,0,10,10,"01-10-2016",1,0,0,0,0,50,50,"02-10-2017","LT Industrial ","02-08-2016","02-08-2016"
"DC2306FD-77E0-42BD-8672-381B1B8D1C95",0,1,"LS5(old)",104,104,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"02-08-2016","02-08-2016"
"5AEFC8F4-6DF5-483F-A88A-880D2484C3D3",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"02-08-2016","02-08-2016"
"94B2ABCB-3631-47B4-9138-D7BEF2D8F33C",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"02-08-2016","02-08-2016"
"6ED0775E-1A82-48E0-BADD-14FDC57853E7",0,0,0,0,0,0,0,,1,0,0,0,0,10,10,"01-12-2016","LT Industrial ","02-08-2016","02-08-2016"
"DD3B963B-08C2-4992-AD19-25BC511F50F4",0,0,0,0,0,0,0,,1,0,0,0,0,25,20,"01-11-2016","Non-Domestic","02-08-2016","02-08-2016"
"9DF298B5-44DD-4B45-B7D9-DFD84ECED457",1,0,0,0,0,10,9,"15-11-2016",0,0,0,0,0,0,0,"01-01-1900",0,"02-08-2016","02-08-2016"
"A8524B99-A68F-4AAE-8772-6C7CFD9A8E27",1,1,"TC-955",150,166.66,100,111,"01-09-2016",1,0,0,0,0,8100,9000,"30-04-2017","Non-Domestic","02-08-2016","04-08-2016"
"48D9963F-326A-4292-872B-EED44DBDF87F",0,0,0,0,0,0,0,"01-06-2017",1,0,0,0,0,356,395,"01-06-2017","Domestic","02-08-2016","03-08-2016"
"601CD022-5124-4AA0-B9E7-F949086743B3",1,0,0,0,0,20,18,"04-08-2016",1,0,0,0,0,20,18,"04-08-2016","LT Industrial ","03-08-2016","28-12-2016"
"242BB56D-5FB4-4E75-85CC-DE0EA5975F32",1,0,0,0,0,6000,6000,"01-04-2018",1,0,0,0,0,6000,6000,"01-04-2020","HT Industrial","03-08-2016","03-08-2016"
"F357108D-DDA2-407C-B116-D2E78A445788",1,1,123,25,12,12,12,"03-08-2016",0,1,123,25,12,0,0,"03-08-2016","Domestic","03-08-2016","03-08-2016"
"7D4D00E0-8063-422E-9C22-937F2080C9ED",1,0,0,0,0,250,200,"15-10-2017",0,0,0,0,0,0,0,"01-01-1900",0,"03-08-2016","03-08-2016"
"5C088BF9-AC48-4786-84A3-19A8523C45D3",0,0,0,0,0,0,0,,1,0,0,0,0,20,20,"03-08-2016","LT Industrial ","03-08-2016","03-08-2016"
"BA45CBEB-75AA-4B53-AC01-7F98D58C7D37",1,1,"JLS-0003",19,20,0,0,"17-08-2014",0,1,"JLS-0003",19,20,0,0,"01-01-1900","LT Industrial ","04-08-2016","04-08-2016"
"B162B6FE-B420-4BA0-B0F9-C0FCAC51F994",1,0,0,0,0,1149,1276,"01-10-2016",1,0,0,0,0,1149,1276,"20-10-2017","HT Industrial","05-08-2016","05-08-2016"
"1B3E0AB5-8EF1-4F53-8984-28CACDA62535",1,0,0,0,0,5,0,"31-01-2017",0,0,0,0,0,0,0,"01-01-1900",0,"06-08-2016","08-08-2016"
"1EF2B204-2BF9-42F8-9EB8-93C7C5E52D92",1,0,0,0,0,5,5,"20-08-2016",1,0,0,0,0,125,125,"30-10-2016","HT Industrial","06-08-2016","25-11-2016"
"5291E5DF-816A-4C42-89ED-3A6005A0FC6B",0,0,0,0,0,0,0,,1,1,4567891,400,410,0,0,"02-08-2016","HT Industrial","06-08-2016","06-08-2016"
"077D7437-C2C9-4B8C-9E03-D08828D714BB",0,0,0,0,0,0,0,,1,1,57132,49,39,0,0,"08-08-2016","Non-Domestic","08-08-2016","08-08-2016"
"06A45FF6-675D-4A00-BABD-DDC2B0FC8475",1,0,0,0,0,70,70,"01-09-2016",1,0,0,0,0,70,70,"01-09-2016","LT Industrial ","08-08-2016","08-08-2016"
"69B362A3-C16A-4EDF-8CB9-1A3827031DA3",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"08-08-2016","08-08-2016"
"A24C9E04-B3BA-4984-A427-33ED829B1AFB",0,0,0,0,0,0,0,,1,0,0,0,0,5,5,"01-11-2016","Non-Domestic","08-08-2016","08-08-2016"
"E45F1FE5-C2F6-4347-9469-BEE3ADCDCD45",0,1,3534,1,0.8,0,0,,1,0,0,0,0,19,17,"09-08-2016","Non-Domestic","09-08-2016","09-08-2016"
"39D64A7E-5156-4523-9C08-EF51D7B5DC4D",0,0,0,0,0,0,0,,1,1,"OG33-TC11-1304",6,7,10,11,"01-08-2017","Non-Domestic","10-08-2016","10-08-2016"
"8EF2FC7F-46B2-4E96-ADE0-F5D69027ED83",1,0,0,0,0,5,5,"12-10-2016",1,0,0,0,0,125,138,"01-04-2017","HT Industrial","12-08-2016","12-08-2016"
"8859F585-C890-418A-9CA9-F388D25FD381",1,0,0,0,0,100,10,"30-09-2016",1,0,0,0,0,250,25,"31-03-2017","Non-Domestic","12-08-2016","12-08-2016"
"DDF60278-C7C3-4897-8E17-811BA6E6AB87",0,0,0,0,0,0,0,,1,0,0,0,0,300,330,"01-01-2017","HT Industrial","14-08-2016","14-08-2016"
"CA9D13A8-6C99-4DC7-B1B7-DEA96761A2C1",0,0,0,0,0,0,0,"01-11-2015",0,0,0,0,0,0,0,"01-01-1900",0,"16-08-2016","16-08-2016"
"C18C46BA-900F-467B-96A5-43320777746A",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"17-08-2016","17-08-2016"
"5811DFBA-F7D8-4F7D-942F-84FD98A175CB",1,0,0,0,0,10,10,"17-09-2016",1,0,0,0,0,20,20,"20-03-2017","LT Industrial ","19-08-2016","19-08-2016"
"45B2E6EE-E363-47DD-A4B6-59D49F41723F",1,0,0,0,0,5,5,"10-10-2016",1,0,0,0,0,50,45,"10-05-2017","HT Industrial","19-08-2016","19-08-2016"
"E8F75961-6CCD-4F68-94AF-528F62215D8B",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"20-08-2016","24-08-2016"
"66EBC7E0-97D3-41C0-A9EE-5F9AFB80F699",1,0,0,0,0,12,12,"15-02-2017",0,0,0,0,0,0,0,"01-01-1900",0,"21-08-2016","21-08-2016"
"47A5088D-85EA-407B-BF5D-6C17B2B336FF",1,0,0,0,0,5,5,"30-09-2016",0,0,0,0,0,0,0,"01-01-1900",0,"24-08-2016","24-08-2016"
"65DD542A-3FE6-40C0-B6C3-4BCED0CC38CE",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"25-08-2016","25-08-2016"
