1AE511A7-2216-4C6A-9EA9-A5E3A4D705B6,0,0,0,0,0,0,0,0,Tubewell,Sewer,0,0,0,0,18-07-2016,18-07-2016,NULL,NULL
3117BE89-A4A2-4F0A-85F6-EDB700BB8362,0.1,0.1,0.6,0.2,0.3,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,18-07-2016,18-07-2016,NULL,NULL
6EB0BE0B-284C-48CF-A96C-AE6A7BF809C3,2,0,1,0,0,0,1,0,Muncipal Water Supply,Sewer,0,0,0,0,20-07-2016,20-07-2016,NULL,NULL
458A5675-82A7-435C-81D1-DE95A280F28C,0,0,0,0,0,0,0,0,Other,Other,0,0,0,0,19-07-2016,19-07-2016,NULL,NULL
4B4737CB-9875-4354-A000-741AB12DB962,7,0,0.8,0,0,0,0.05,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,27-07-2016,28-07-2016,NULL,NULL
AA35ADDD-3D5E-4FCF-93CD-06E9E345C4D2,6,2,1,0,5,1,0.5,0,Other,Sewer,0,0,0,0,19-07-2016,19-07-2016,HSIIDC,NULL
6A23A995-1995-49E6-8EA6-241ADE364562,0,0,1,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,20-07-2016,20-07-2016,NULL,NULL
F3BFCA02-0D66-4827-8834-715B1CF238A3,0,0,0,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,20-07-2016,22-07-2016,NULL,NULL
D0D1C4BE-E098-4C2D-950F-0DF1E24962C4,0,3,1,0,0,3,1,0,Tubewell,Other,0,0,0,0,21-07-2016,21-07-2016,NULL,NO DISCHARGES
3DF942E7-A1D8-40C5-996F-2302ABC4A1EF,0,0,1,0,0,0,0.3,0,Muncipal Water Supply,Sewer,0,0,0,0,20-07-2016,30-08-2016,NULL,NULL
A77CFB6F-F716-4CEA-B1AD-C5F8F3445BAD,12,15,5,3,10,5,5,5,Muncipal Water Supply,Sewer,0,0,0,0,20-07-2016,05-10-2016,NULL,NULL
F0E80667-0D2B-408D-B4F0-7E4BE1464B34,0,15,5,1,0,15,2,0.5,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,21-07-2016,21-07-2016,NULL,NULL
D7BD08D1-3D14-4AB4-8340-B90F20449A50,10,0,7,0,1,0,0,0,Other,Sewer,0,0,0,0,22-07-2016,22-07-2016,HSIIDC,NULL
E4370B6B-07E8-4D2B-A024-5E6FE798151A,0,0,0,0,0,0,0,0,Muncipal Water Supply,Other,0,0,0,0,22-07-2016,22-07-2016,NULL,Medical solids waste shall be incinerated in a remote incinerator
