A0DB59F2-2DB7-4D02-B0D3-A2E6C7F0DA4F,"khewat no-406,khatoni no-438, vill- khudda kalan, hadvast no-98, teh- Ambala",0,Np,0,0,0,No,No,No,No,,98,0,1,0,0.63,0,1,0,0,0,0,0,0,Ambala,AMBALA II,Ambala Cantt,Other State Road,0,Ambala,2016-07-04,2016-07-04
8D126DFA-C432-4944-A1F5-03C70186C886,"Village Chandpura, PO Sidhani",0,Np,0,0,0,No,No,No,No,,111,0,15,0,2,809.37,1,0,0,0,0,0,0,Fatehabad,JAKHAL,Tohana,Schedule Road,0,Tohana,2016-07-04,2016-11-25
28A17BE4-667C-4C98-B736-26A607AE6790,"Plot No. 63, Sector-53, Phase-V, HSIIDC Industrial Estate, Kundli, Sonepat, Haryana-131028",0,Np,0,0,1,HSIIDC(IA),KUNDLI,FIVE,53,63,No,0,0,0,2.77,19781.97,1,0,0,0,0,0,0,Sonipat,SONIPAT,Sonipat,Schedule Road,0,Sonipat,2016-07-09,2016-07-15
1C8C736F-331A-4B5F-BA42-77AD0EA42914,"Plot No196A and 196B, Sector 4 Phase II IMT Bawal",0,Np,0,0,1,Bawal,Bawal,II,4,196A and 196B,No,0,0,0,15,4.7,1,0,0,0,0,0,AFTER,Rewari,BAWAL,Rewari,National Highway,0,Rewari,2016-07-11,2016-07-20
0A9DDA51-E957-4F34-A0F6-EE4461ACF99C,HSIIDC Kundli,0,Np,0,0,1,Kundli,INDUSTRIAL,Phase 5,53,Plot no 1,No,0,0,0,1,5000,0,0,0,0,0,0,0,Sonipat,SONIPAT,Sonipat,National Highway,0,Sonipat,2016-07-12,2016-09-03
91146C0E-F39A-4C2F-A65D-4F85F1CF54A5,"KHEWAT NO-406,KHATONI NO-438,HADVAST NO-98,VILL-KHUDDA KALAN",0,Np,0,0,0,No,No,No,No,,98,0,1,0,0.63,0,1,0,0,0,0,0,0,Ambala,AMBALA II,Ambala Cantt,Other State Road,0,Ambala,2016-07-12,2016-07-12
93213943-6074-4D09-AC3A-EEDE63A6E91D,kkjl990,0,Np,0,0,0,No,No,No,No,,fhjghfj5684568,0,57457,0,55689,55689,1,0,0,0,1,0,0,Gurgaon,GURGAON,Gurgaon,Schedule Road,0,Gurgaon,2016-07-13,2016-07-13
0082CE94-E671-49C8-A62C-D2B477B2DFE3,"Plot no. 2,3,4 and 5, Sector-9, Phase-I, IMT-Bawal",0,Np,0,0,1,Bawal,IMT-Bawal,Phase-I,SECTOR-9,"2,3,4,5",No,0,0,0,3.4,4342.41,0,0,0,0,0,0,0,Rewari,BAWAL,Bawal,National Highway,0,Bawal,2016-07-13,2016-07-18
FB530B15-4D08-4BD4-9ABF-6C9B6CC497CC,"PLOT NO. 2105, SECTOR-38, PH-II, IE, RAI",0,Np,0,0,1,IE RAI,RAI,II,38,2105,No,0,0,0,0.44,1800,1,0,0,0,1,0,0,Sonipat,RAI,Sonipat,Schedule Road,0,Sonipat,2016-07-13,2016-07-13
6D17C220-AE57-4C30-B0D8-6A1898B82C45,"PLot No. 97, Rozka Meo. Ind. Area, Distt. Mewat, H.R",0,Np,0,0,1,Genral,Rozka Meo,1A,Phase 1 A,97,No,0,0,0,0.25,0.2,0,0,0,0,0,0,BEFORE,Mewat,NUH,Mewat,State Highway,0,Nuh,2016-07-13,2016-07-13
5D923577-A4ED-4D20-8CD5-0A2C20800E2B,Model Town Hisar,0,Np,0,0,0,No,No,No,No,,,1,0,1,24,0,0,0,0,0,0,0,0,Hissar,HISAR I,Hisar,Other State Road,0,Hisar,2016-07-14,2016-07-14
20603D00-8A35-4643-88C8-056FC9BDC551,"Plot No. 52, Sector-53, Phase-V, HSIIDC Industrial Estate, Kundli, Sonepat, Haryana-131028",0,Np,0,0,1,HSIIDC,KUNDLI,FIVE,52,53,No,0,0,0,2.77,0,1,0,0,0,0,0,0,Sonipat,SONIPAT,Sonipat,Schedule Road,0,Sonipat,2016-07-15,2016-07-15
6EE33D29-AD4C-4AB1-ABDF-A41DC3D10758,"MICRO TURNERS UNIT 10 , VILLAGE - KHERA JATTAN",1,"KHERA JATTAN, JATTWAAD",0,0,0,No,No,No,No,,43,0,25,0,50,0,1,0,0,0,0,0,AFTER,Ambala,SHAHZADPUR,Naraingarh,State Highway,0,Naraingarh,2016-07-16,2016-07-16
69FCE95F-C573-4006-88DE-0752C227BF91,"865, SECTOR 69, IMT FARIDABAD",0,Np,0,0,1,IMT FARIDABAD,SECTOR 69,SECTOR 69,69,865,No,0,0,0,0.25,700,1,0,0,0,0,0,0,Faridabad,FARIDABAD,Faridabad,Schedule Road,0,Faridabad,2016-07-17,2016-11-19
18CBB287-C547-43E7-B7A6-EFB509F34DFC,"VILLBHANDOR,POPUNSIKA, TEH. DISTT-REWARI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4346E1A-A1FC-4FD6-A457-D0805FD4776D,"PLOT NO. 705, SECTOR-69, IMT FARIDABAD, HARYANA",0,Np,0,0,1,HARYANA,FARIDABAD,IMT FARIDABAD,69,705,No,0,0,0,0.44,1800,1,0,0,0,0,0,0,Faridabad,FARIDABAD,Faridabad,Other State Road,0,Faridabad,2016-07-18,2016-11-24
E8B43B75-7E5F-463E-B131-B9AF20640E95,"916, sector-68 IMT, Faridabad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51EA552E-4672-41A3-B14D-AA0042390669,Village Rasin Tehsil ,0,Np,0,0,0,No,No,No,No,,10,0,3,0,1,136,1,0,0,0,0,0,AFTER,Karnal,GHARAUNDA,Gharaunda,State Highway,0,Gharaunda,2016-07-18,2016-07-18
D8091548-184B-467E-803A-655ECE521F80,"Plot No. 330, Sector-68, IMT",0,Np,0,0,1,Faridabad,IMT,nil,68,330,No,0,0,0,0,0,1,0,0,0,0,0,0,Faridabad,FARIDABAD,Faridabad,Other State Road,0,Faridabad,2016-07-18,2016-07-18
198D542F-1EF9-4A22-AF33-9D4B6EAD565D,"PLOT NO.138, SECTOR-68 IMT FARIDABAD",0,Np,0,0,1,FARIDABAD,N/A,IMT,68,138,No,0,0,0,1012.5,1012.5,0,0,0,0,0,0,0,Faridabad,BALLABHGARH,Ballabgarh,Schedule Road,0,Ballabgarh,2016-07-18,2016-07-18
D2EE8480-F678-47C2-88EA-C3F67AFEECFD,"PLot No. 97, Rozka Meo Ind. Area",0,Np,0,0,0,No,No,No,No,,N.A,0,17,0,0.25,0.2,0,0,0,0,0,0,BEFORE,Mewat,NUH,Mewat,State Highway,0,Nuh,2016-07-18,2016-07-18
