"a1bdc4d2-c985-4b10-9de3-5f968aab6958","Nilokheri","Karnal"
"989088a6-607f-4ec6-bdd7-7d9df247f837","Indri","Karnal"
"3f99d6bb-539f-4bdd-8175-17dc02a4c443","Gharaunda","Karnal"
"aa99a182-09de-4fd1-b6f3-1b78c79f2525","Assandh","Karnal"
"bea0edbd-3448-43d7-9c76-232fec2820ec","Nissing","Karnal"
"77ac4dff-215a-4fa3-b149-2df7dda1f2bf","Nigdu","Karnal"
"bc0a8bdb-0146-471f-a994-a7ca6423b568","Bala","Karnal"
"8db80d0f-db0b-45fc-a45f-36ee7827082f","Pehowa","Kurukshetra"
"0f427ca1-9c67-4797-a8e5-c29a84803331","Shahabad","Kurukshetra"
"f17af82d-6340-49fe-b440-74ee2c494bfa","Ladwa","Kurukshetra"
"5d02d45c-b32b-4ebf-beda-6fed8be09fcb","Thanesar","Kurukshetra"
"e9748df4-36db-4a17-bc01-841b258ee30e","Ismailabad","Kurukshetra"
"77035c95-ae5c-4273-8087-1becc223351d","Babain","Kurukshetra"
"d5a0eb94-6636-4896-9f37-a72b5e66531b","Narnaul","Mahendragarh"
"45c478c8-3541-47a0-bdb7-f70ecd4dc463","Mahendragarh","Mahendragarh"
"f4e48bf5-e3a5-485d-99d1-3c1d55e3e03d","Nangal Chowdhary","Mahendragarh"
"2b6f7748-9b7e-468e-bc78-959f9134d0fb","Ateli","Mahendragarh"
"584d4a9a-595e-46f8-afee-0a5e4d3c518c","Kanina","Mahendragarh"
"59aeb793-fdc2-46ca-98a7-148e2aec51d7","Satnali","Mahendragarh"
"7f7eebc2-8d87-4ecc-85bb-aa862b46283a","Ferozepur Jhirka","Mewat"
"c25118fe-58e9-4c3a-bed3-6ad8e8c52737","Nuh","Mewat"
"61bcc1fc-0f2a-45d5-97ec-7644f0bc9652","Punhana","Mewat"
"17e0f5a4-1989-4874-b3c4-92d914ab5a3a","Tauru","Mewat"
"e6e8d819-457e-4b13-8b14-b4b87781f8be","Nagina","Mewat"
"9a54eeac-6008-4aa7-a1d4-df4c64561774","Panchkula","Panchkula"
"3c2cd814-0435-4336-b487-4cfe6cbb983a","Kalka","Panchkula"
"d3d03b62-220e-425f-8c3a-33cc70f320cf","Raipur Rani","Panchkula"
"66fbdf00-0be0-45a6-810d-02a2a677d6d2","Barwala","Panchkula"
"903e0f57-1536-4b20-b440-ad6297f6621a","Morni","Panchkula"
"d75444f6-04dd-48e0-9ad4-943a5a046f17","Panipat","Panipat"
"598184f7-f51e-419b-8a19-bac9f1f5a033","Israna","Panipat"
"e1fee76a-a9a9-4797-aa05-e80426af2fb6","Samalkha","Panipat"
"acd2a7d9-8336-45bf-a50a-4373b7ba2d9a","Bapoli","Panipat"
"c875b8f4-7bb8-495b-8d24-e58d6fcbded1","Madlauda","Panipat"
"07d80520-38b1-41b1-99fb-5738167d5e78","Rewari","Rewari"
"b3eef5ab-a444-4f42-af7c-0ecdfd40e8bf","Kosli","Rewari"
"d13310b6-8a22-4f90-bf34-f3f92ec21d40","Bawal","Rewari"
"bd0b0fd9-dcf2-4223-ab59-8a3b2114812b","Dharuhera","Rewari"
"584eac5c-b30d-43c5-9e06-e91d83c237bb","Nahar","Rewari"
"c0a66548-8aa5-4f19-86e8-fa016c626bd4","Dahina","Rewari"
"e80af066-1837-4987-a7bf-cee41de2a17c","Manethi","Rewari"
"ad3a1b7b-e952-4fea-b17d-fc30be3bbace","Rohtak","Rohtak"
"5f559ad4-7587-4a72-b677-0cc2c4ed7967","Meham","Rohtak"
"eb1f700f-060e-4a87-9e59-282ff9ea0d29","Sampla","Rohtak"
"d62d4844-adbc-4706-9c7f-3cd29a89d2c0","Kalanaur","Rohtak"
"b608c7d3-f98a-41e5-978b-fc7bdc0e91e2","Dabwali","Sirsa"
"515016e6-c2c3-48e8-b159-98fde4846237","Ellenabad","Sirsa"
"8b8256ba-2d96-4132-8ca8-0be604b6632d","Kalanwali","Sirsa"
"02f07439-ca1f-4dc1-ac22-459c713efba3","Nathusari Chopta","Sirsa"
"2918b3e5-a427-4dbf-9df9-768417c1ea69","Rania","Sirsa"
"9a4bf515-e315-46a9-8404-d2307ff5af37","Sirsa","Sirsa"
"a4b8d101-6df9-4a1a-ae80-f00b6b5d3838","Goriwala","Sirsa"
"82947f4b-1125-4004-b09e-4a9cc76304dd","Ganaur","Sonipat"
"adb9ab03-ccb7-4dae-a594-c78c2e379040","Gohana","Sonipat"
"ea90f010-4623-4d17-be0f-4391afb971cb","Kharkhoda","Sonipat"
"d1e357c1-fc45-4768-bb5e-d6e276a7d1ec","Sonipat","Sonipat"
"62ac08bb-cf6f-4a0f-9bb2-507348650942","Rai","Sonipat"
"ebf5984f-8f71-430d-af9e-35be1545e257","Khanpur","Sonipat"
"b80d0a79-f874-434d-82e6-ef33494e41d5","Chhachhrauli","Yamunanagar"
"c2e34340-2cff-4baa-9546-6362e126fac9","Jagadhri","Yamunanagar"
"ce081b14-21b7-47de-9d9c-280ae56f1152","Bilaspur","Yamunanagar"
"f7961292-9eeb-4590-8849-1a967b8f1973","Radaur","Yamunanagar"
"1995a690-c371-4512-a046-109ae16e2116","Sadhaura","Yamunanagar"
"3a5e31d2-e992-426e-a4f0-3dde8294daf0","Mustafabad","Yamunanagar"
