90F930F4-03AC-4824-8459-A9196B799F1A,0,13454,0,0,Highly Technical,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,20-07-2016,19-11-2016,PACKAGING MACHINE
40887F0A-82EA-4470-BE94-316210EE2DCB,MFG. OF RUBBER PRODUCTS,0,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,20-07-2016,20-07-2016,RUBBER PRODUCTS
E5B8ED73-0A6A-440B-B486-DBFC050A835D,0,68,0,0,None of these,,New Project (Existing Site),Other Industries,Large - more than 10 crores,20-07-2016,25-07-2016,Real Estate
8BACD288-7818-4A21-95CC-98BF72F0F775,IRRIGATION BASED INDUSTRY,0,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,21-07-2016,02-08-2016,HDPE PIPES AND COILS
86E3D922-A513-41CE-889D-77CEA73C0D41,2 MW BIOMASS GASIFIER POWER PLANT,35106,0,0,Highly Technical,,New Project (New Site),Renewable Energy & Solar Parks,Large - more than 10 crores,21-07-2016,21-07-2016,0
8F978AD0-C679-451E-8370-D2115BFBABBE,EXPENSION,0,0,0,Involving Technical Collaboration with Foreign Investor,Japan,Expansion Project,"Auto, Auto Components and Light Engineering",Medium - more than 5 crores and less than 10 crores,22-07-2016,22-07-2016,0
E142E0A1-FBF2-4171-92D2-223AC6AB854D,0,0,0,0,Involving Technical Collaboration with Foreign Investor,,New Project (New Site),Other Industries,Large - more than 10 crores,22-07-2016,22-07-2016,Healthcare and Education
3B5D2E2D-6FB4-47F1-9022-21611C51B2FA,Manufacturing,20116,0,1,None of these,,New Project (New Site),Chemical Industry,Small - more than 25 lakhs and less  than or upto 5 crores,22-07-2016,28-07-2016,0
786AB534-9953-4E73-A8A8-8A2E9449BA17,Skill Development Centre in Catering,0,0,0,None of these,,New Project (Existing Site),Other Industries,Large - more than 10 crores,22-07-2016,05-10-2016,CATERING
E81E797F-4B24-4C5F-A5A9-9CDF4FE108A4,0,0,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,22-07-2016,22-07-2016,Washing Centre
B1690776-16FA-494C-B808-DF5B95F6A769,warehousing cold storage,0,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,22-07-2016,22-07-2016,service industry
9376429C-D55B-40CB-9CF7-FD4B6DD1E1A5,0,0,1,1,Highly Technical,,Expansion Project,Defence and Aerospace Manufacturing,Large - more than 10 crores,25-07-2016,28-07-2016,0
664CD889-F72A-4231-9761-4D785C6CFC13,MFG OF ELECTRICAL ITEMS ,0,0,0,Highly Technical,,New Project (Existing Site),Electronics & IT/ITES,Large - more than 10 crores,25-07-2016,25-07-2016,0
EEB24624-826F-497F-87CD-F6E675A3716F,Manufacture of particle board and fibreboard including densified wood,16212,1,0,None of these,,New Project (New Site),Other Industries,Large - more than 10 crores,25-07-2016,25-07-2016,Manufacture of particle board and fibreboard including densified wood
64AAD06D-66DA-46D0-99B4-40F36B803729,Residential,0,0,0,None of these,,New Project (New Site),Other Industries,Large - more than 10 crores,25-07-2016,25-07-2016,Real Estate
37B4ECCD-EEE6-467E-987E-2DC5B3E1EE28,0,25991,0,0,None of these,,New Project (New Site),"Auto, Auto Components and Light Engineering",Small - more than 25 lakhs and less  than or upto 5 crores,25-07-2016,20-02-2017,0
5A28ED40-4CDA-477E-85A5-14C730902863,TO ESTABLISH MFG UNIT AND CATER MARKET IN COMPETITION TO CHINA,13926,0,0,Export Oriented,,New Project (New Site),Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles,Medium - more than 5 crores and less than 10 crores,25-07-2016,25-07-2016,0
614100F0-49E6-489B-BE8B-C96D8384B01B,TEXTILE,1312,0,1,Export Oriented,,Expansion Project,Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles,Small - more than 25 lakhs and less  than or upto 5 crores,25-07-2016,25-07-2016,0
7A5B4905-B4C4-4F2D-8F9A-F34A7F7F0E82,0,68,0,0,None of these,,New Project (New Site),Other Industries,Large - more than 10 crores,25-07-2016,25-07-2016,Real Estate
7FF61B15-81C8-410B-BE18-801AB322ED2C,TEXTILE,1312,0,1,Export Oriented,,Expansion Project,Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles,Small - more than 25 lakhs and less  than or upto 5 crores,26-07-2016,26-07-2016,0
9A169728-744B-4B70-B553-CF02F4F44019,INDUSTRIAL MARKING MACHINE ,0,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,26-07-2016,26-07-2016,INDUSTRIAL AUTOMATION
8F89E6EF-9FAD-4B71-882F-C08C0E001149,Fly Ash Bricks,23912,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,26-07-2016,26-07-2016,Construction material production
B0739596-829A-4D53-B5C5-6B0664A242C3,Door Fitting Items,0,0,0,None of these,,New Project (Existing Site),"Auto, Auto Components and Light Engineering",Micro - upto 25 lakhs,26-07-2016,09-08-2016,0
13D2970D-9154-4AFD-AC37-CE6BAAC24B49,NEW ESTABLISHMENT,24236,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,26-07-2016,26-07-2016,SURGICAL  CONSUMABLES
311001DE-2AFD-4343-A8EA-6EA5FF6747D1,Fly Ash Bricks,23921,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,26-07-2016,26-07-2016,Fly Ash Bricks
21F7E022-BA1A-46D0-92C6-2C1DDE71506F,Manufacturing ,24236,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,29-07-2016,29-07-2016,Surgical Consumables
82CCE1C9-580F-4B2D-810B-6B496CEDC960,MANUFACTURING OF FOAM,32909,0,0,None of these,,New Project (Existing Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,29-07-2016,29-07-2016,MANUFACTURING OF FOAM
9AAD1213-10FE-4DFC-A04E-190E8B397C53,Industrial Manufacturing Unit,17019,1,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,29-07-2016,29-07-2016,Manufacture of other primary paper materials including composite paper and paper board n.e.c.
2C1BC201-548F-4454-9799-0AB775C64AED,0,0,0,0,None of these,,New Project (New Site),Other Industries,Medium - more than 5 crores and less than 10 crores,29-07-2016,29-07-2016,Plastic Goods
3C1B6FE0-707C-4354-BB76-CD7939A5F3B6,10 lacs,0,0,0,None of these,,New Project (New Site),Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles,Micro - upto 25 lakhs,30-07-2016,30-07-2016,0
4D35865C-A9F1-4E42-9896-1493480DCE1B,EDUCATION,0,1,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,30-07-2016,30-07-2016,SERVICE SECTOR
D43C51BD-84AA-4ACB-B4AA-8B0CD63B9808,READY TO SERVE FRUIT BEVARAGES,0,0,1,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Small - more than 25 lakhs and less  than or upto 5 crores,31-07-2016,23-02-2017,0
5B0202E4-27C0-4652-AF6B-5F65EC7B87A2,0,0,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,31-07-2016,31-07-2016,Rcycle used oil
FCFADCEA-C07D-4D28-BB2E-90C2B6213029,500000,127308,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,01-08-2016,01-08-2016,Interlocking tiles
E392213C-FC1F-4535-BEF4-C20F6A821E18,EXPANSION,0,1,0,None of these,,Expansion Project,Pharmaceutical Industry,Large - more than 10 crores,01-08-2016,23-11-2016,0
AFED5523-39E5-41DC-A82E-4700A83B13BB,Interlocking Tiles,127308,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,01-08-2016,01-08-2016,Industries
830D2A5B-CF54-4D06-AC2C-57724335C15B,mfg of minieral water,11043,0,0,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Micro - upto 25 lakhs,01-08-2016,01-08-2016,0
B900378F-8530-4B05-A6F3-132866C700FF,Interlocking Tiles,127046,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,01-08-2016,01-08-2016,Industries
1730193D-94C6-44E1-9442-44F98B811B38,0,0,0,0,Export Oriented,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Medium - more than 5 crores and less than 10 crores,01-08-2016,27-12-2016,0
DAC5AB6F-49E6-4366-AA2A-BF9B13C48030,SETTING UP AN INDUSTRIES FOR PICKLES ,10306,0,0,None of these,,Expansion Project,"Agro-based, Food Processing and Allied Industry",Micro - upto 25 lakhs,01-08-2016,01-03-2017,0
72321AC8-B412-41F4-8A61-8A9F94896238,Interlocking Tiles,127041,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,01-08-2016,01-08-2016,Industries
8E881508-6DC0-468E-8221-CACF4F0ECF15,0.2,0,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,01-08-2016,01-08-2016,1-A
310760E2-8992-40F1-A573-505D5BC1E998,Cotton Ginning,0,0,0,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Small - more than 25 lakhs and less  than or upto 5 crores,01-08-2016,01-08-2016,0
69DB06AD-8C27-4F3C-82C3-B7A4143873A4,To act as an ancillary to Varun Beverages Ltd. PEPSI manufacturer having its Plant at Nuh,0,0,0,None of these,,New Project (New Site),Other Industries,Medium - more than 5 crores and less than 10 crores,01-08-2016,02-08-2016,Bottle Caps Manufacturer
35E9151E-B9AD-49B4-B8A0-9787DD191CD3,Manufacturing of label  and stickers,0,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,02-08-2016,02-08-2016,packaging matrial 
2995838B-5CAB-44AF-879F-3C0FAE9F4B7C,HELIPAD,0,0,0,None of these,,New Project (New Site),Other Industries,Large - more than 10 crores,02-08-2016,23-12-2016,HWLIPAD
F93BB206-9D2C-4F60-ABBD-48224CF31D5A,0,0,0,0,None of these,,New Project (Existing Site),"Agro-based, Food Processing and Allied Industry",Micro - upto 25 lakhs,02-08-2016,02-08-2016,0
8B30093C-D23A-46EA-8482-0E63B98CE500,0,0,0,0,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Micro - upto 25 lakhs,02-08-2016,02-08-2016,0
370BA914-DE09-458A-8B77-22104EEE8CA7,0,0,1,0,None of these,,New Project (New Site),Electronics & IT/ITES,Large - more than 10 crores,02-08-2016,04-08-2016,0
59EA643C-2D21-47E7-82EE-708E471F51AD,Educational Services,0,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,02-08-2016,02-08-2016,Technical Education
3D4F4C27-1227-4E05-950C-891186FE3950,Industrial unit,16213,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,02-08-2016,02-08-2016,Manufacture of flush doors and other boards or panels
6FB466C0-9ECB-43C4-B4DB-D0F7F0840B7A,0,0,0,0,Highly Technical,,New Project (New Site),Chemical Industry,Large - more than 10 crores,02-08-2016,19-01-2017,0
4BE21AFA-D32B-42A1-9470-4D8FE79399F3,"Research and Development, Technology Deployement",0,0,0,Highly Technical,,New Project (New Site),Other Industries,Large - more than 10 crores,03-08-2016,03-08-2016,"Alternative and Renewable Energies, Oil, Petroleum and petrochemical Research"
329FA008-CA69-4D5F-9E8A-8825458EF7CD,0,0,0,0,None of these,,New Project (New Site),Chemical Industry,Small - more than 25 lakhs and less  than or upto 5 crores,03-08-2016,30-12-2016,0
A3CAA5DC-4E74-419D-B7C4-05652FC2A4C9,Education,853,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,03-08-2016,14-08-2016,Education
BA36E759-03D0-41B7-8140-90FFCE4BB4B5,Machinery Parts,0,0,0,None of these,,New Project (New Site),"Auto, Auto Components and Light Engineering",Medium - more than 5 crores and less than 10 crores,03-08-2016,03-08-2016,0
19CF7010-8608-4991-AD17-3FACB693F9B5,45 lacs,0,0,0,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Small - more than 25 lakhs and less  than or upto 5 crores,03-08-2016,03-08-2016,0
C0B51D36-8943-4D9C-AE59-1ACEF4A341BA,0,0,0,0,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Large - more than 10 crores,04-08-2016,18-10-2016,0
3499B902-7FE7-415B-A5E2-435C8DBDA538,Fly Ash Bricks,23921,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,04-08-2016,04-08-2016,Industries
F9481913-863F-44BF-9798-430C41852AA8,0,"10711, 10712, 10719",0,0,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Medium - more than 5 crores and less than 10 crores,04-08-2016,22-01-2017,0
0B886542-0F56-4EC4-98C4-DF9AEBDACA11,0,0,0,0,None of these,,New Project (Existing Site),"Agro-based, Food Processing and Allied Industry",Small - more than 25 lakhs and less  than or upto 5 crores,06-08-2016,08-08-2016,0
4253DA0D-C311-4481-830D-75BB85C67A8F,0,0,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,06-08-2016,08-08-2016,FABRICTION OF STEEL AND IRON
FDF526CC-00E5-4895-90CC-7096CB79AF37,mfg. of plastic products,22209,0,1,Export Oriented,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,06-08-2016,25-11-2016,plastic products
36A750D6-2AB7-4B00-A640-A12742934E32,MACHINING TREATMENT AND COATING OF METALS,0,0,0,None of these,,New Project (New Site),Other Industries,Medium - more than 5 crores and less than 10 crores,06-08-2016,06-08-2016,SERVICE
