68DF20F9-C224-4C79-B6C9-939DCCD174F5,20,350,630,0,1000,0,2016-09-01,2019-09-01,,Not Applicable,20000,2016-07-22,2016-07-22
1567EE9C-D88C-4845-8388-D51BB31C1DDF,0.62,0.18,0.47,0,1.27,0,2016-09-01,2017-04-01,,Not Applicable,12,2016-07-22,2016-07-28
2AF12A8A-7F6A-4404-B91B-3A5A758FEF1A,0.6,0.04,0.04,0.02,0.68,0,2016-08-05,2016-09-05,,Not Applicable,5,2016-07-22,2016-07-22
F94F4E90-67F1-4132-B716-5FAEB968F696,0,1.04,3.45,0,4.49,0,2016-08-01,2017-01-01,,Not Applicable,9,2016-07-22,2016-07-22
16FD5566-8912-492F-9BC4-83B4410428AC,75,19,24,7,118,0,2017-01-01,2018-04-01,,Not Applicable,1800,2016-07-23,2016-08-01
96BB2DBC-D259-41FA-9D0A-36C6AF1736B5,17.5,50,215.5,0,283,0,2016-10-01,2019-03-31,,Not Applicable,2000,2016-07-25,2016-07-28
36DB95BF-D9A3-4589-8AF5-1F1C8C3E7E45,23,14,16.5,36,53.5,0,2012-01-01,2015-06-29,,Not Applicable,36,2016-07-25,2016-07-25
B72DD9D6-8ED5-4D61-8B6C-C743A0EBCC2D,4.25,2,19,1.15,25.25,0,2016-04-01,2017-01-31,,Not Applicable,35,2016-07-25,2016-07-25
87F64D33-EFC9-401E-BD45-DF3A89553C32,0.5,0.5,2,0.25,3,0,2017-03-01,2017-05-01,,Not Applicable,25,2016-07-25,2017-02-20
EA0ECE40-1886-4B2F-90E7-8119657CA17A,0.55,1.25,6.5,0.2,8.3,0,2016-04-01,2016-11-01,,Not Applicable,75,2016-07-25,2016-07-25
99DA87F5-EEFE-475F-9462-BF0A6F8A19CF,2.2,1.1,1.5,0.15,4.8,0,2017-01-02,2017-01-02,,Not Applicable,47,2016-07-25,2016-07-25
7BEE4FFC-5113-42F0-879B-C6126120D9B7,46.4,96.75,0,0,143.15,0,2016-11-01,2016-11-21,,Not Applicable,1000,2016-07-25,2016-07-25
327BBB6A-DF88-49A2-974C-5AD35AAD8F8C,2.5,1,1.35,0.1,4.85,0,2017-02-15,2017-02-15,,Not Applicable,47,2016-07-26,2016-07-26
DA226F2C-9537-4FDE-875C-C21450E6AE63,0.6,0.4,0.1,0.12,1.1,0,2017-01-01,2018-01-01,,Not Applicable,22,2016-07-26,2016-07-26
504943E3-4309-433D-8323-C0FB46413A59,0,150000,1582000,738000,1732000,0,2016-07-15,2016-08-20,,Not Applicable,24,2016-07-26,2016-07-26
8C0B075C-F16E-47C1-BFD9-18E9E24B3383,0,0,0.2,0,0.2,0,2016-01-01,2016-01-01,,Not Applicable,7,2016-07-26,2016-08-09
C30B6A61-77B6-44F1-BB30-6D3E9AA1FE34,2800000,8000000,18000000,2000000,28800000,0,2016-05-01,2016-12-01,,Not Applicable,80,2016-07-26,2016-07-26
01A9B977-0942-4274-92C5-B0CD5B5AB543,0,0.01,0.16,0.08,0.17,0,2016-08-10,2016-08-22,,Not Applicable,24,2016-07-26,2016-07-26
3E09AF90-15C6-4792-A79A-7FB7D8E54A4E,0.03,0.08,2,1.3,2.11,0,2016-05-01,2016-12-01,,Not Applicable,90,2016-07-29,2016-07-29
5D0B17FC-9E7C-4BC8-ABA7-8FD7113CAE6F,0.35,0.8,0.29,0.7,1.44,0,2016-03-01,2016-08-31,,Not Applicable,10,2016-07-29,2016-07-29
78670515-1A1B-4882-A638-C2D3EAF50DE6,0.67,1.01,2.61,1.51,4.29,0,2015-08-17,2016-08-18,,Not Applicable,50,2016-07-29,2016-07-29
DE3AC932-93C9-4243-ADE1-4DFE14E356EB,1,2.5,5.5,0.5,9,0,2010-02-01,2016-10-22,,Not Applicable,75,2016-07-29,2016-08-01
B8F4BEE5-26AF-468C-94C2-99BCC7E3476C,0.2,0.1,0.08,0.02,0.38,0,2014-01-01,2015-01-02,,Not Applicable,7,2016-07-30,2016-07-30
0093B034-EA77-4CAB-A75B-C605C8DE2B42,0,1,0.54,0,1.54,0,2016-10-01,2017-01-01,,Not Applicable,24,2016-07-30,2016-07-30
7579F8E0-7053-4A04-AD6F-6314A9924D1A,0.13,2.03,1.74,0.18,3.9,0,2017-02-01,2017-02-01,,Not Applicable,30,2016-07-31,2017-02-23
7B9D8C13-180B-4EAF-ADF8-135FFF36EBB1,0.05,0.05,0.2,0.03,0.3,0,2016-09-01,2016-09-01,,Not Applicable,10,2016-07-31,2016-07-31
ECEC5699-AF4B-44DE-9018-44417F960E37,0,0,400000,100000,400000,0,2016-07-10,2016-07-10,,Not Applicable,4,2016-08-01,2016-08-01
408B92D8-DAEF-420A-9BE4-75352E029688,2.14,19,16,2,37.14,0,2012-12-01,2014-06-12,,Not Applicable,240,2016-08-01,2016-08-01
54386FBA-877B-4073-BD91-EB8AE075337E,0,0,0.04,0.01,0.04,0,2016-07-10,2016-09-30,,Not Applicable,4,2016-08-01,2016-08-01
35A7E523-99C6-4A8B-B4EE-10D676EDDE1A,0.18,0,0.05,0,0.23,0,2016-07-15,2016-09-15,,Not Applicable,0,2016-08-01,2016-08-01
6EE811BA-ABFA-4E90-B4F3-98D000DBE1A7,12.12,12.12,12.12,12.12,36.36,0,2016-08-16,2016-08-30,,Not Applicable,10,2016-08-01,2016-12-27
465047D9-463A-4227-BE40-A4A727C0590D,0.13,0.05,0.02,0.01,0.2,0,2015-06-01,2016-09-01,,Not Applicable,5,2016-08-01,2017-03-01
1089F505-AD5A-401D-9E8C-D0454BC8C5EC,0,0,0.05,0,0.05,0,2016-07-05,2016-09-30,,Not Applicable,3,2016-08-01,2016-08-01
15EA859C-2BA9-4191-81A9-61FC289061A1,0.3,0.1,0.2,0.02,0.6,0,2016-06-01,2016-10-01,,Not Applicable,10,2016-08-01,2016-08-01
5F5044FB-538C-4EF3-AD7B-629A9DF94191,0.4,0,0.46,0,0.86,0,2016-07-20,2016-09-30,,Not Applicable,0,2016-08-01,2016-08-01
9A12EA4A-6BD1-4FD8-AA7D-BCD9CDA76524,0.09,0.15,0.15,0,0.39,0,2016-08-15,2016-12-15,,Not Applicable,15,2016-08-01,2016-08-01
4BB096EE-6097-4F31-9095-EEB8DFD77EEA,1.53,1,0.8,0.05,3.33,0,2016-10-01,2017-10-02,,Not Applicable,80,2016-08-02,2016-08-02
5D26DA2A-930A-453B-9E72-300BA5FD0E94,2,4,4,0,10,0,2017-07-01,2018-03-01,,Not Applicable,40,2016-08-02,2016-08-02
D5AE55DE-C3F2-461E-942D-E3E43331115A,50,10,250,2,310,0,2016-12-01,2017-04-01,,Not Applicable,50,2016-08-02,2016-12-23
CFB0AE75-107C-4D65-9C02-7A8B757A0A17,0.5,0.2,0.15,0.1,0.85,0,2012-10-12,2012-12-12,,Not Applicable,4,2016-08-02,2016-08-02
3E411947-435B-4657-9237-E6157564C1D8,0.5,0.2,0.15,0.1,0.85,0,2015-01-01,2015-06-01,,Not Applicable,4,2016-08-02,2016-08-02
E73B2F7B-7BCE-4A95-8EF6-099C12CB8042,700,600,200,100,1500,0,2016-06-01,2017-04-30,,Not Applicable,4000,2016-08-02,2016-08-04
0F1CAD90-9A4D-464C-940F-11EB98D496F7,0.7,0.5,0.13,0.1,1.33,0,2016-12-01,2017-04-03,,Not Applicable,18,2016-08-02,2016-08-02
D6C79FBE-E882-4510-864D-D98F87E9F3C6,0.75,0.3,0.7,0,1.75,0,2016-10-30,2017-10-30,,Not Applicable,19,2016-08-02,2016-08-02
3EBB3ACA-8CB8-4090-9610-84A490AD2089,321,540,1132,549,1993,0,2015-01-01,2020-03-31,,Not Applicable,1052,2016-08-03,2016-08-03
30E69FFF-2559-4833-920A-322B63C2CC2C,0.07,0.5,0.6,0.15,1.17,0,2016-08-15,2017-08-15,,Not Applicable,19,2016-08-03,2016-08-03
8329CE27-41FF-42EC-A514-A41E0F839384,0,30000000,500000,500000,30500000,0,2016-08-15,2016-12-15,,Not Applicable,80,2016-08-03,2016-08-14
81570119-5728-4E2D-91F3-D3A619DF4DC6,3.5,2,4,0.5,9.5,0,2016-10-15,2017-12-15,,Not Applicable,120,2016-08-03,2016-08-03
1D56B183-6FB8-4A81-AB60-8A5AA7E8F389,0.25,0.1,0.1,0,0.45,0,2016-07-25,2016-07-25,,Not Applicable,4,2016-08-03,2016-08-03
AA2E3C02-7103-463F-8116-73CB8A172348,0.2,0.15,0.17,0.05,0.52,0,2014-08-17,2016-09-17,,Not Applicable,7,2016-08-04,2016-08-04
BB06E44E-6493-4FC3-B20C-96B960397E4D,3.5,9.9,9,11,22.4,0,2016-08-17,2017-05-18,,Not Applicable,700,2016-08-04,2017-01-22
D17F6C35-2D3E-4FD2-8D36-C9581A7490A6,0.25,0.55,0.27,0.45,1.07,0,2017-01-31,2018-08-31,,Not Applicable,20,2016-08-06,2016-08-08
09BEF8CE-4C0F-4275-83DB-4FA97E3B5056,0,0.05,0.2,0,0.25,0,2016-09-01,2016-11-01,,Not Applicable,13,2016-08-06,2016-08-08
284DC6B6-38E1-4E89-B92C-DF734E0A33D0,0,0.22,0.2,0.15,0.42,0,2016-08-25,2016-11-01,,Not Applicable,6,2016-08-06,2016-11-25
F79E16B4-8A28-4988-B117-44F7912B4935,0,0,2.5,0.2,2.5,0,2016-08-02,2016-08-02,,Not Applicable,8,2016-08-06,2016-08-06
67400502-05AE-44B6-8B40-D3DE06F6327B,0.35,0.14,0.45,0.35,0.94,0,2014-02-28,2014-03-31,,Not Applicable,6,2016-08-08,2016-08-08
FA7BA8BC-BBFA-4A27-9D5C-E21D504EED32,0,0.86,0.39,0,1.25,0,2016-10-01,2017-01-01,,Not Applicable,9,2016-08-08,2016-08-08
46DCA313-E28D-403F-AC45-E2A575DD7565,0.11,1.5,2.42,0,4.03,0,2016-11-01,2017-01-01,,Not Applicable,10,2016-08-08,2016-08-08
07C2CBBA-6423-4281-B8D7-5014F8405D37,0,0,14,9,14,0,2016-04-01,2016-04-01,,Not Applicable,12,2016-08-08,2016-08-08
5AF76DF8-DFA3-4D7B-A4BA-DF12B4654799,0,0,0,0,0,0,2016-08-09,2016-08-09,,Not Applicable,0,2016-08-09,2016-08-09
15B72816-C9AA-4FFE-BD55-A2668FF7A61D,2.02,0.5,0.2,0.05,2.72,0,2013-09-25,2016-10-15,,Not Applicable,17,2016-08-09,2016-08-09
A93E6138-8E14-484D-BC65-0D930B532572,0.69,0.39,0.15,0,1.23,0,2016-12-01,2017-11-01,,Not Applicable,18,2016-08-09,2016-08-09
660B0118-063A-4432-BCB3-3C95AFE86BC6,63.2,82.5,15,15,160.7,0,2016-09-15,2018-04-01,,Not Applicable,197,2016-08-10,2016-08-10
9E8E391B-DDFF-40E8-8E5D-A09E5F1D3787,0.3,0.7,2.06,0.05,3.06,0,2016-01-18,2017-06-18,,Not Applicable,17,2016-08-11,2016-11-09
CB2DDA8B-5822-44C6-9F92-BB7D7F98749B,0.19,0.23,0.98,0,1.39,0,2016-10-12,2017-04-01,,Not Applicable,6,2016-08-12,2016-08-12
1D19C4F1-AB64-452D-8B4C-00E79C731EBE,7.2,21.43,1,1.75,29.63,0,2016-09-30,2017-03-31,,Not Applicable,50,2016-08-12,2016-08-12
81071C4B-2180-4B13-8D9A-4BD8233FC077,3.5,1,2.5,0.5,7,0,2017-01-01,2017-06-01,,Not Applicable,45,2016-08-14,2016-08-14
69D3C9CE-168D-4724-8938-DC19A815F62F,0,0,0.15,0.02,0.15,0,2015-12-07,2015-12-07,,Not Applicable,6,2016-08-16,2016-08-16
8ED398FB-587B-4EDD-B31F-21CFEC0F9866,0.2,0.1,0.02,0.05,0.32,0,2015-03-02,2015-03-09,,Not Applicable,0,2016-08-17,2016-08-17
2B81DD85-7E7E-47F6-B6D4-F0F4830E888C,2.15,19.19,27.69,0.97,49.03,0,2016-10-01,2018-01-01,,Not Applicable,8000,2016-08-17,2016-08-17
657DD381-BC8F-46F7-A8D8-6CC5095D73C9,0.7,1.25,0.14,0.05,2.09,0,2016-09-17,2017-03-20,,Not Applicable,8,2016-08-17,2016-08-19
61CF9933-176D-4CEB-8719-1BEA5ED265F8,13.02,49.61,9.35,10.85,71.98,0,2016-03-03,2017-10-01,,Not Applicable,176,2016-08-19,2016-08-26
53476708-6356-485D-9DC5-3BB5185396E1,0.04,0.15,0.21,0,0.4,0,2016-10-15,2017-05-15,,Not Applicable,10,2016-08-19,2016-08-19
CDF6D04C-5BFB-422C-B4EB-D3DA188461C0,50,200,50,10,300,0,2016-11-01,2017-05-31,,Not Applicable,2000,2016-08-19,2016-09-09
F0A10297-CAED-4F22-9638-203946B15022,0.31,0.08,0.26,0.05,0.65,0,2016-09-15,2016-10-27,,Not Applicable,0,2016-08-20,2016-08-24
A7684848-45BE-472D-812C-4B55D58E0DF4,0.4,0.12,0.28,0.5,0.8,0,2016-12-30,2017-02-15,,Not Applicable,16,2016-08-21,2016-08-21
DFA84ED7-382A-4589-AA4A-F175DE6FF4AA,1.51,0.8,0.5,0.1,2.81,0,2017-01-01,2017-08-01,,Not Applicable,20,2016-08-23,2016-08-23
32E28DA4-C8BD-4B15-812D-A236856C7D51,0.2,0.03,0.02,0,0.25,0,2016-09-30,2017-01-01,,Not Applicable,5,2016-08-24,2016-08-24
83D939C7-8C78-47C3-A08C-B0FE6B003D52,0.35,0.4,1,0.13,1.75,0,2015-07-01,2016-09-01,,Not Applicable,17,2016-08-25,2016-08-25
5C331875-63D6-4BD6-9DC9-142BD5D5784D,0.81,0.49,0.31,0.09,1.61,0,2017-04-12,2018-04-12,,Not Applicable,16,2016-08-25,2016-08-28
2F456797-CC0F-4895-89EA-9BFEE719410D,0.18,0.1,0.05,0.05,0.33,0,2016-01-05,2016-11-01,,Not Applicable,6,2016-08-26,2016-08-26
77948316-2093-46B6-AC8E-5D7808AC437F,0.2,0.2,0.2,0.2,0.6,0,2013-07-07,2016-01-01,,Not Applicable,9,2016-08-26,2016-08-26
3D3114D4-2BB7-4254-9297-D6EDAC16BEBE,0,20,60,0,80,0,2016-08-01,2016-09-01,,Not Applicable,9,2016-08-26,2016-08-26
AF8E6613-EEDD-45C2-A5A0-ADCDB264D5F0,36.65,8.51,13.93,3.64,59.09,0,2016-11-01,2018-11-01,,Not Applicable,957,2016-08-26,2016-09-01
D9D3619A-AF30-4294-85B1-33B8DF5345F1,0.2,1.2,3,1.85,4.4,0,2016-12-01,2017-07-15,,Not Applicable,35,2016-08-26,2017-01-24
94DC3DF6-CCB4-47BC-B2FA-D3FB13B6F527,4,1,0.5,0.5,5.5,0,1999-11-08,2001-08-08,,Not Applicable,625,2016-08-26,2016-08-26
30A357B5-F371-4CBD-AA88-F2C6242CBEE7,0,0.2,0.6,0,0.8,0,2016-08-01,2016-09-01,,Not Applicable,9,2016-08-26,2016-08-26
AFA24EED-7E41-420F-A18D-5CCC786BE9F6,0,0.4,0.15,0,0.55,0,2016-09-01,2017-01-01,,Not Applicable,15,2016-08-26,2016-08-26
2C28F6D9-E14A-4D2E-A8BC-B82D74038A73,1.57,1,0.17,0.3,2.74,0,2014-02-04,2016-07-01,,Not Applicable,0,2016-08-29,2017-02-20
AEA6A203-444C-40C2-B686-C7FC5FEAB1E4,1.2,0.08,0.45,0.5,1.73,0,2015-01-01,2015-08-17,,Not Applicable,13,2016-08-29,2016-08-29
95325498-915A-43FF-9935-BC83AB787032,0,30,90,2,120,0,2016-09-25,2018-01-10,,Not Applicable,70,2016-08-29,2016-09-13
6794E98F-462D-4318-B096-A7641330225A,7,10,1,1,18,0,2016-09-01,2017-04-01,,Not Applicable,55,2016-08-30,2016-09-08
