"EED96DE8-93F2-43FB-A1A2-D139977AA03C","AgricultureLand","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",1
"A3D20EE3-B1A4-4F94-9403-B719337D2C90","AirQuality","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",2
"2174A4A0-9883-4241-B1F3-793268F32097","AlternativeSite","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",3
"4C1D1032-D02B-4939-BC41-7671909F163C","AmbientNoise","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",4
"DECDBE5C-1E9C-493E-BAF7-CF86748F42F7","AnnualTemperature","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",5
"5102F07D-A16A-4BDE-9037-862D4186CCA9","ApplicationDate","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",6
"3479A715-2B4D-449C-A12C-ACAE43E0434B","AspectAltitude","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",7
"15200B50-74CD-4351-9D0E-D4AC32EE7EC6","BuisnessEntity","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",8
"91CEDCE2-B1CF-424A-8977-51E048D99083","CityId","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",9
"82FCA2FD-AA82-49F3-AC93-233748E97D1C","ClassificationofLand","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",10
"583D0038-EA10-4F93-ACF6-209E9E527ED8","ConcentrationofEmission","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",11
"9199617B-0EEA-435B-8801-0951CAFFEDA2","DistrictId","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",12
"C3F83159-FCF7-498D-9670-837289AF7B86","Gradient","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",13
"5ADD4BB2-FEAF-411E-BEC4-69E3A0C63C8B","HealthCare","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",14
"DE6708A9-BABC-4FB8-B434-0169E9159AF6","HealthProblem","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",15
"D9996D98-19F0-4325-809B-F17074FDFD91","Land","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",16
"B9C3AFA7-ED04-466D-AC1E-67D90EFE1786","LandRequirement","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",17
"E07AE63D-F54C-47B0-BE24-0BA4F7694440","NameDetailsofSite","text","EE96A740-FB8F-478E-AB9A-6A6676EEACB9",18
